Time,Dataset,Repetition,SmoteMin,SmoteMax,RUS,Filter,Classifier,Tr_crIns,Tr_crIns%,Tr_incrIns,Tr_incrIns%,Tr_Kappa,Tr_meanAbs,Tr_rootMeanSq,Tr_relAbs,Tr_rootRelSq,Tr_NumIns,Tr_WA_TP,Tr_WA_FP,Tr_WA_Acc,Tr_WA_Recall,Tr_WA_F_M,Tr_WA_MCC,Tr_WA_ROC,Tr_WA_PRC,Te_crIns,Te_crIns%,Te_incrIns,Te_incrIns%,Te_Kappa,Te_meanAbs,Te_rootMeanSq,Te_relAbs,Te_rootRelSq,Te_NumIns,Te_WA_TP,Te_WA_FP,Te_WA_Acc,Te_WA_Recall,Te_WA_F_M,Te_WA_MCC,Te_WA_ROC,Te_WA_PRC,carToRetainWithClass
2021-4-17/10:39:18,ozone,1,300,100,0,CFS,SVM,3277,94.03,208,5.97,0,0.06,0.24,53.07,103.12,3485,0.94,0.94,NaN,0.94,NaN,NaN,0.5,0.89,824,97.51,21,2.49,0,0.02,0.16,30.38,98.79,845,0.97,0.97,NaN,0.97,NaN,NaN,0.5,0.95,23
2021-3-16/21:56:54,ozone,1,300,100,0,None,C4.5,469,99.54,16,0.46,0.96,0.01,0.06,7.47,27.36,3485,0.99,0.05,0.99,0.99,0.99,0.96,0.99,1,810,95.86,35,4.14,0.16,0.04,0.2,52.91,124.1,845,0.96,0.79,0.96,0.96,0.96,0.17,0.73,0.96,73
2021-3-16/21:57:16,ozone,1,300,100,0,None,IB1,485,100,0,0,1,0,0,0.25,0.12,3485,1,0,1,1,1,1,1,1,802,94.91,43,5.09,0.16,0.05,0.23,62.52,141.32,845,0.95,0.74,0.96,0.95,0.95,0.17,0.6,0.96,73
2021-3-16/21:56:58,ozone,1,300,100,0,None,Naive-Bayes,597,74.52,888,25.48,0.21,0.26,0.5,227.86,211.35,3485,0.74,0.14,0.94,0.74,0.81,0.31,0.89,0.95,630,74.56,215,25.44,0.1,0.25,0.5,309.35,313.03,845,0.75,0.19,0.97,0.75,0.83,0.19,0.84,0.97,73
2021-3-16/21:57:21,ozone,1,300,100,0,None,SVM,338,95.78,147,4.22,0.5,0.04,0.21,37.51,86.69,3485,0.96,0.58,0.95,0.96,0.95,0.54,0.69,0.93,822,97.28,23,2.72,0.36,0.03,0.17,33.27,103.39,845,0.97,0.65,0.97,0.97,0.97,0.37,0.66,0.96,73
2021-4-17/10:40:3,ozone,1,600,0,0,CFS,C4.5,1979,98.85,23,1.15,0.96,0.02,0.1,6.93,26.33,2002,0.99,0.03,0.99,0.99,0.99,0.96,1,1,796,94.2,49,5.8,0.17,0.06,0.23,30.7,105.28,845,0.94,0.7,0.96,0.94,0.95,0.18,0.67,0.96,23
2021-4-17/10:40:11,ozone,1,600,0,0,CFS,IB1,2002,100,0,0,1,0,0,0.17,0.13,2002,1,0,1,1,1,1,1,1,789,93.37,56,6.63,0.31,0.07,0.26,33.7,116.27,845,0.93,0.33,0.97,0.93,0.95,0.36,0.8,0.97,23
2021-4-17/10:40:6,ozone,1,600,0,0,CFS,Naive-Bayes,1614,80.62,388,19.38,0.51,0.2,0.43,65.55,110.91,2002,0.81,0.12,0.88,0.81,0.82,0.56,0.92,0.94,662,78.34,183,21.66,0.13,0.22,0.45,110.8,205.27,845,0.78,0.14,0.97,0.78,0.86,0.23,0.88,0.98,23
2021-4-17/10:40:15,ozone,1,600,0,0,CFS,SVM,1817,90.76,185,9.24,0.69,0.09,0.3,31.04,78.82,2002,0.91,0.23,0.91,0.91,0.91,0.69,0.84,0.87,789,93.37,56,6.63,0.26,0.07,0.26,33.48,116.33,845,0.93,0.47,0.97,0.93,0.95,0.29,0.73,0.96,23
2021-3-16/21:58:23,ozone,1,600,0,0,None,C4.5,985,99.15,17,0.85,0.97,0.02,0.09,5.08,22.54,2002,0.99,0.01,0.99,0.99,0.99,0.97,1,1,788,93.25,57,6.75,0.17,0.07,0.25,34.22,112.53,845,0.93,0.65,0.96,0.93,0.95,0.18,0.66,0.96,73
2021-3-16/21:58:36,ozone,1,600,0,0,None,IB1,2,100,0,0,1,0,0,0.17,0.13,2002,1,0,1,1,1,1,1,1,779,92.19,66,7.81,0.16,0.08,0.28,39.67,126.23,845,0.92,0.6,0.96,0.92,0.94,0.19,0.66,0.96,73
2021-3-16/21:58:27,ozone,1,600,0,0,None,Naive-Bayes,533,76.57,469,23.43,0.45,0.24,0.48,79.07,124.38,2002,0.77,0.13,0.87,0.77,0.79,0.51,0.89,0.89,615,72.78,230,27.22,0.09,0.27,0.52,136.84,233.7,845,0.73,0.19,0.97,0.73,0.82,0.18,0.84,0.97,73
2021-3-16/21:58:41,ozone,1,600,0,0,None,SVM,873,93.56,129,6.44,0.78,0.06,0.25,21.64,65.81,2002,0.94,0.15,0.94,0.94,0.94,0.79,0.89,0.91,803,95.03,42,4.97,0.32,0.05,0.22,25.11,100.74,845,0.95,0.47,0.97,0.95,0.96,0.34,0.74,0.97,73
2021-4-20/1:49:53,ozone,1,600,0,1,CFS,C4.5,718,98.76,9,1.24,0.98,0.02,0.11,4.71,21.71,727,0.99,0.01,0.99,0.99,0.99,0.97,0.99,0.99,741,87.69,104,12.31,0.13,0.12,0.34,24.77,68.89,845,0.88,0.51,0.96,0.88,0.91,0.17,0.72,0.96,21
2021-4-20/1:49:59,ozone,1,600,0,1,CFS,IB1,727,100,0,0,1,0,0,0.27,0.27,727,1,0,1,1,1,1,1,1,718,84.97,127,15.03,0.13,0.15,0.39,30.21,77.33,845,0.85,0.38,0.97,0.85,0.9,0.2,0.74,0.96,21
2021-4-20/1:49:56,ozone,1,600,0,1,CFS,Naive-Bayes,610,83.91,117,16.09,0.68,0.16,0.38,31.99,76.4,727,0.84,0.16,0.84,0.84,0.84,0.68,0.93,0.93,663,78.46,182,21.54,0.12,0.22,0.45,43.13,89.65,845,0.79,0.19,0.97,0.79,0.86,0.22,0.88,0.98,21
2021-4-20/1:50:1,ozone,1,600,0,1,CFS,SVM,610,83.91,117,16.09,0.68,0.16,0.4,32.19,80.23,727,0.84,0.16,0.84,0.84,0.84,0.68,0.84,0.79,716,84.73,129,15.27,0.19,0.15,0.39,30.49,78.04,845,0.85,0.1,0.98,0.85,0.9,0.31,0.88,0.97,21
2021-3-26/12:24:31,ozone,1,600,0,1,None,C4.5,721,99.17,6,0.83,0.98,0.02,0.09,3.05,17.45,727,0.99,0.01,0.99,0.99,0.99,0.98,1,1,738,87.34,107,12.66,0.09,0.13,0.35,26.19,70.81,845,0.87,0.61,0.96,0.87,0.91,0.13,0.7,0.96,73
2021-3-26/12:24:38,ozone,1,600,0,1,None,IB1,727,100,0,0,1,0,0,0.27,0.27,727,1,0,1,1,1,1,1,1,719,85.09,126,14.91,0.16,0.15,0.39,29.98,77.02,845,0.85,0.28,0.97,0.85,0.9,0.24,0.79,0.97,73
2021-3-26/12:24:34,ozone,1,600,0,1,None,Naive-Bayes,589,81.02,138,18.98,0.62,0.19,0.43,37.73,85.97,727,0.81,0.19,0.82,0.81,0.81,0.63,0.88,0.84,607,71.83,238,28.17,0.08,0.28,0.53,56.04,105.07,845,0.72,0.19,0.97,0.72,0.81,0.18,0.84,0.97,73
2021-3-26/12:24:42,ozone,1,600,0,1,None,SVM,650,89.41,77,10.59,0.79,0.11,0.33,21.18,65.09,727,0.89,0.11,0.9,0.89,0.89,0.79,0.89,0.85,737,87.22,108,12.78,0.22,0.13,0.36,25.53,71.41,845,0.87,0.14,0.97,0.87,0.91,0.32,0.86,0.97,73
2021-4-17/10:41:35,ozone,1,600,20,0,CFS,C4.5,2305,98.97,24,1.03,0.96,0.02,0.1,7.07,26.6,2329,0.99,0.03,0.99,0.99,0.99,0.96,0.99,0.99,794,93.96,51,6.04,0.16,0.06,0.24,37.14,117.55,845,0.94,0.7,0.96,0.94,0.95,0.17,0.64,0.96,22
2021-4-17/10:41:43,ozone,1,600,20,0,CFS,IB1,2329,100,0,0,1,0,0,0.16,0.12,2329,1,0,1,1,1,1,1,1,799,94.56,46,5.44,0.3,0.05,0.23,31.57,114.36,845,0.95,0.47,0.97,0.95,0.96,0.33,0.74,0.97,22
2021-4-17/10:41:37,ozone,1,600,20,0,CFS,Naive-Bayes,1882,80.81,447,19.19,0.49,0.19,0.43,73.32,117.05,2329,0.81,0.12,0.89,0.81,0.83,0.54,0.92,0.95,665,78.7,180,21.3,0.12,0.21,0.45,121.61,218.22,845,0.79,0.19,0.97,0.79,0.86,0.22,0.89,0.98,22
2021-4-17/10:41:46,ozone,1,600,20,0,CFS,SVM,2135,91.67,194,8.33,0.67,0.08,0.29,31.56,79.48,2329,0.92,0.27,0.91,0.92,0.92,0.67,0.82,0.88,796,94.2,49,5.8,0.24,0.06,0.24,33.39,118.08,845,0.94,0.56,0.96,0.94,0.95,0.26,0.69,0.96,22
2021-3-25/21:7:10,ozone,1,600,20,0,None,C4.5,315,99.4,14,0.6,0.98,0.01,0.07,4.21,20.52,2329,0.99,0.02,0.99,0.99,0.99,0.98,1,1,796,94.2,49,5.8,0.2,0.06,0.24,34.71,115.5,845,0.94,0.65,0.96,0.94,0.95,0.21,0.66,0.96,73
2021-3-25/21:7:24,ozone,1,600,20,0,None,IB1,329,100,0,0,1,0,0,0.16,0.12,2329,1,0,1,1,1,1,1,1,783,92.66,62,7.34,0.18,0.07,0.27,42.46,132.77,845,0.93,0.6,0.96,0.93,0.94,0.2,0.66,0.96,73
2021-3-25/21:7:14,ozone,1,600,20,0,None,Naive-Bayes,757,75.44,572,24.56,0.4,0.25,0.49,93.14,134.97,2329,0.75,0.13,0.88,0.75,0.79,0.47,0.89,0.9,616,72.9,229,27.1,0.09,0.27,0.52,154.84,252.56,845,0.73,0.19,0.97,0.73,0.82,0.18,0.84,0.97,73
2021-3-25/21:7:29,ozone,1,600,20,0,None,SVM,187,93.9,142,6.1,0.77,0.06,0.25,23.1,68,2329,0.94,0.18,0.94,0.94,0.94,0.77,0.88,0.91,803,95.03,42,4.97,0.28,0.05,0.22,28.62,109.32,845,0.95,0.56,0.97,0.95,0.96,0.29,0.7,0.96,73
2021-4-17/10:43:12,ozone,1,600,40,0,CFS,C4.5,2633,99.1,24,0.9,0.96,0.02,0.09,7.13,26.71,2657,0.99,0.04,0.99,0.99,0.99,0.96,0.99,1,798,94.44,47,5.56,0.18,0.06,0.23,39.1,120.53,845,0.94,0.7,0.96,0.94,0.95,0.18,0.66,0.96,24
2021-4-17/10:43:22,ozone,1,600,40,0,CFS,IB1,2657,100,0,0,1,0,0,0.16,0.11,2657,1,0,1,1,1,1,1,1,796,94.2,49,5.8,0.22,0.06,0.24,37.55,125.36,845,0.94,0.6,0.96,0.94,0.95,0.24,0.67,0.96,24
2021-4-17/10:43:15,ozone,1,600,40,0,CFS,Naive-Bayes,2154,81.07,503,18.93,0.46,0.19,0.42,80.09,122.64,2657,0.81,0.13,0.9,0.81,0.84,0.52,0.92,0.95,673,79.64,172,20.36,0.14,0.2,0.44,130.13,227.98,845,0.8,0.1,0.97,0.8,0.87,0.26,0.89,0.98,24
2021-4-17/10:43:25,ozone,1,600,40,0,CFS,SVM,2464,92.74,193,7.26,0.67,0.07,0.27,30.69,78.38,2657,0.93,0.3,0.92,0.93,0.93,0.67,0.81,0.89,805,95.27,40,4.73,0.29,0.05,0.22,30.48,113.31,845,0.95,0.56,0.97,0.95,0.96,0.3,0.7,0.96,24
2021-3-16/22:0:28,ozone,1,600,40,0,None,C4.5,647,99.62,10,0.38,0.98,0.01,0.06,2.81,16.76,2657,1,0.02,1,1,1,0.98,1,1,791,93.61,54,6.39,0.15,0.07,0.25,41.97,131.03,845,0.94,0.7,0.96,0.94,0.95,0.17,0.57,0.96,73
2021-3-16/22:0:45,ozone,1,600,40,0,None,IB1,657,100,0,0,1,0,0,0.16,0.11,2657,1,0,1,1,1,1,1,1,787,93.14,58,6.86,0.19,0.07,0.26,44.41,136.39,845,0.93,0.6,0.96,0.93,0.95,0.21,0.66,0.96,73
2021-3-16/22:0:32,ozone,1,600,40,0,None,Naive-Bayes,986,74.75,671,25.25,0.37,0.25,0.5,106.58,144.45,2657,0.75,0.13,0.89,0.75,0.79,0.44,0.88,0.91,619,73.25,226,26.75,0.09,0.27,0.51,171.38,266.71,845,0.73,0.19,0.97,0.73,0.82,0.19,0.84,0.97,73
2021-3-16/22:0:50,ozone,1,600,40,0,None,SVM,508,94.39,149,5.61,0.76,0.06,0.24,23.7,68.87,2657,0.94,0.2,0.94,0.94,0.94,0.76,0.87,0.92,807,95.5,38,4.5,0.35,0.04,0.21,28.96,110.44,845,0.95,0.47,0.97,0.95,0.96,0.36,0.74,0.97,73
2021-4-17/10:45:0,ozone,1,600,100,0,CFS,C4.5,3611,99.18,30,0.82,0.95,0.02,0.09,8.54,29.24,3641,0.99,0.05,0.99,0.99,0.99,0.95,0.99,0.99,805,95.27,40,4.73,0.14,0.05,0.21,43.05,121.35,845,0.95,0.79,0.96,0.95,0.96,0.14,0.49,0.95,19
2021-4-17/10:45:12,ozone,1,600,100,0,CFS,IB1,3641,100,0,0,1,0,0,0.15,0.09,3641,1,0,1,1,1,1,1,1,796,94.2,49,5.8,0.26,0.06,0.24,48.5,139.2,845,0.94,0.51,0.97,0.94,0.95,0.29,0.71,0.96,19
2021-4-17/10:45:3,ozone,1,600,100,0,CFS,Naive-Bayes,2993,82.2,648,17.8,0.42,0.18,0.4,99.27,134.24,3641,0.82,0.12,0.92,0.82,0.85,0.49,0.93,0.96,687,81.3,158,18.7,0.15,0.18,0.41,153.49,237.34,845,0.81,0.14,0.97,0.81,0.88,0.26,0.91,0.98,19
2021-4-17/10:45:16,ozone,1,600,100,0,CFS,SVM,3395,93.24,246,6.76,0.55,0.07,0.26,37.51,86.65,3641,0.93,0.48,0.93,0.93,0.93,0.57,0.73,0.89,807,95.5,38,4.5,0.19,0.04,0.21,37.46,122.62,845,0.95,0.74,0.96,0.95,0.96,0.19,0.61,0.96,19
2021-3-16/22:2:56,ozone,1,600,100,0,None,C4.5,629,99.67,12,0.33,0.98,0.01,0.05,3.32,18.24,3641,1,0.01,1,1,1,0.98,1,1,799,94.56,46,5.44,0.12,0.06,0.23,46.09,133.86,845,0.95,0.79,0.96,0.95,0.95,0.13,0.57,0.96,73
2021-3-16/22:3:19,ozone,1,600,100,0,None,IB1,641,100,0,0,1,0,0,0.15,0.09,3641,1,0,1,1,1,1,1,1,794,93.96,51,6.04,0.19,0.06,0.25,50.47,142.01,845,0.94,0.65,0.96,0.94,0.95,0.2,0.65,0.96,73
2021-3-16/22:3:1,ozone,1,600,100,0,None,Naive-Bayes,711,74.46,930,25.54,0.3,0.26,0.5,141.95,166.71,3641,0.74,0.13,0.91,0.74,0.79,0.39,0.88,0.92,624,73.85,221,26.15,0.09,0.26,0.51,218.06,293.49,845,0.74,0.19,0.97,0.74,0.83,0.19,0.82,0.97,73
2021-3-16/22:3:25,ozone,1,600,100,0,None,SVM,467,95.22,174,4.78,0.72,0.05,0.22,26.53,72.88,3641,0.95,0.28,0.95,0.95,0.95,0.72,0.83,0.93,810,95.86,35,4.14,0.29,0.04,0.2,34.5,117.68,845,0.96,0.6,0.97,0.96,0.96,0.3,0.68,0.96,73
2021-4-17/10:46:25,ozone,1,Auto,0,0,CFS,C4.5,3279,99.3,23,0.7,0.99,0.01,0.08,2.54,15.95,3302,0.99,0.01,0.99,0.99,0.99,0.99,1,1,781,92.43,64,7.57,0.15,0.08,0.27,15.71,54.09,845,0.92,0.65,0.96,0.92,0.94,0.17,0.7,0.96,36
2021-4-17/10:46:40,ozone,1,Auto,0,0,CFS,IB1,3302,100,0,0,1,0,0,0.06,0.06,3302,1,0,1,1,1,1,1,1,755,89.35,90,10.65,0.22,0.11,0.33,21.19,64.77,845,0.89,0.28,0.97,0.89,0.93,0.3,0.81,0.97,36
2021-4-17/10:46:29,ozone,1,Auto,0,0,CFS,Naive-Bayes,2795,84.65,507,15.35,0.69,0.15,0.38,30.92,76.74,3302,0.85,0.15,0.85,0.85,0.85,0.7,0.93,0.92,642,75.98,203,24.02,0.11,0.24,0.48,46.71,94.88,845,0.76,0.14,0.97,0.76,0.84,0.22,0.89,0.98,36
2021-4-17/10:46:44,ozone,1,Auto,0,0,CFS,SVM,2969,89.92,333,10.08,0.8,0.1,0.32,20.17,63.52,3302,0.9,0.1,0.9,0.9,0.9,0.8,0.9,0.86,736,87.1,109,12.9,0.21,0.13,0.36,25.61,71.3,845,0.87,0.14,0.97,0.87,0.91,0.32,0.86,0.97,36
2021-3-16/22:4:54,ozone,1,Auto,0,0,None,C4.5,286,99.52,16,0.48,0.99,0.01,0.07,1.75,13.23,3302,0.99,0.01,0.99,0.99,0.99,0.99,1,1,793,93.85,52,6.15,0.13,0.06,0.24,12.58,48.64,845,0.94,0.74,0.96,0.94,0.95,0.14,0.6,0.96,73
2021-3-16/22:5:15,ozone,1,Auto,0,0,None,IB1,302,100,0,0,1,0,0,0.06,0.06,3302,1,0,1,1,1,1,1,1,755,89.35,90,10.65,0.15,0.11,0.33,21.19,64.77,845,0.89,0.51,0.96,0.89,0.92,0.19,0.69,0.96,73
2021-3-16/22:4:58,ozone,1,Auto,0,0,None,Naive-Bayes,717,82.28,585,17.72,0.65,0.18,0.42,35.33,83.02,3302,0.82,0.18,0.83,0.82,0.82,0.66,0.89,0.86,616,72.9,229,27.1,0.09,0.27,0.52,53.63,102.51,845,0.73,0.19,0.97,0.73,0.82,0.18,0.84,0.97,73
2021-3-16/22:5:22,ozone,1,Auto,0,0,None,SVM,36,91.94,266,8.06,0.84,0.08,0.28,16.11,56.77,3302,0.92,0.08,0.92,0.92,0.92,0.84,0.92,0.89,744,88.05,101,11.95,0.22,0.12,0.35,23.73,68.63,845,0.88,0.19,0.97,0.88,0.92,0.32,0.85,0.97,73
2021-4-20/1:51:13,ozone,1,Auto,0,1,CFS,C4.5,3249,99.15,28,0.85,0.98,0.02,0.09,3.18,17.82,3277,0.99,0.01,0.99,0.99,0.99,0.98,1,1,781,92.43,64,7.57,0.17,0.08,0.27,15.99,54.68,845,0.92,0.6,0.96,0.92,0.94,0.2,0.69,0.96,35
2021-4-20/1:51:27,ozone,1,Auto,0,1,CFS,IB1,3277,100,0,0,1,0,0,0.06,0.06,3277,1,0,1,1,1,1,1,1,751,88.88,94,11.12,0.21,0.11,0.33,22.29,66.67,845,0.89,0.28,0.97,0.89,0.92,0.29,0.8,0.97,35
2021-4-20/1:51:17,ozone,1,Auto,0,1,CFS,Naive-Bayes,2774,84.65,503,15.35,0.69,0.16,0.38,31.16,76.86,3277,0.85,0.15,0.85,0.85,0.85,0.7,0.93,0.92,644,76.21,201,23.79,0.11,0.23,0.48,46.87,95.28,845,0.76,0.14,0.97,0.76,0.84,0.22,0.89,0.98,35
2021-4-20/1:51:32,ozone,1,Auto,0,1,CFS,SVM,2943,89.81,334,10.19,0.8,0.1,0.32,20.38,63.85,3277,0.9,0.1,0.9,0.9,0.9,0.8,0.9,0.86,735,86.98,110,13.02,0.21,0.13,0.36,26.03,72.14,845,0.87,0.14,0.97,0.87,0.91,0.32,0.86,0.97,35
2021-3-20/17:23:11,ozone,1,Auto,0,1,None,C4.5,263,99.57,14,0.43,0.99,0.01,0.06,1.6,12.66,3277,1,0,1,1,1,0.99,1,1,798,94.44,47,5.56,0.18,0.06,0.23,11.55,46.98,845,0.94,0.7,0.96,0.94,0.95,0.18,0.63,0.96,73
2021-3-20/17:23:31,ozone,1,Auto,0,1,None,IB1,277,100,0,0,1,0,0,0.06,0.06,3277,1,0,1,1,1,1,1,1,756,89.47,89,10.53,0.15,0.11,0.32,21.11,64.87,845,0.9,0.51,0.96,0.9,0.93,0.19,0.69,0.96,73
2021-3-20/17:23:15,ozone,1,Auto,0,1,None,Naive-Bayes,694,82.21,583,17.79,0.64,0.18,0.42,35.44,83.15,3277,0.82,0.18,0.83,0.82,0.82,0.65,0.89,0.86,617,73.02,228,26.98,0.09,0.27,0.52,54.04,103.29,845,0.73,0.19,0.97,0.73,0.82,0.18,0.84,0.97,73
2021-3-20/17:23:38,ozone,1,Auto,0,1,None,SVM,16,92.04,261,7.96,0.84,0.08,0.28,15.93,56.44,3277,0.92,0.08,0.92,0.92,0.92,0.84,0.92,0.89,744,88.05,101,11.95,0.22,0.12,0.35,23.9,69.13,845,0.88,0.19,0.97,0.88,0.92,0.32,0.85,0.97,73
2021-4-20/17:18:21,ozone,1,Auto,0,2,CFS,C4.5,203,98.07,4,1.93,0.96,0.04,0.13,7.03,26.52,207,0.98,0.02,0.98,0.98,0.98,0.96,0.99,0.98,625,73.96,220,26.04,0.09,0.25,0.49,50.18,98.24,845,0.74,0.24,0.97,0.74,0.83,0.17,0.72,0.96,18
2021-4-20/17:18:26,ozone,1,Auto,0,2,CFS,IB1,207,100,0,0,1,0,0,0.96,0.96,207,1,0,1,1,1,1,1,1,626,74.08,219,25.92,0.09,0.26,0.51,52.06,100.88,845,0.74,0.24,0.97,0.74,0.83,0.18,0.75,0.96,18
2021-4-20/17:18:24,ozone,1,Auto,0,2,CFS,Naive-Bayes,179,86.47,28,13.53,0.73,0.14,0.36,28.38,71.22,207,0.86,0.14,0.87,0.86,0.86,0.74,0.91,0.9,617,73.02,228,26.98,0.11,0.27,0.5,53.88,100.32,845,0.73,0.05,0.98,0.73,0.82,0.23,0.89,0.98,18
2021-4-20/17:18:29,ozone,1,Auto,0,2,CFS,SVM,182,87.92,25,12.08,0.76,0.12,0.35,24.16,69.51,207,0.88,0.12,0.88,0.88,0.88,0.76,0.88,0.83,638,75.5,207,24.5,0.11,0.24,0.49,48.77,98.54,845,0.76,0.14,0.97,0.76,0.84,0.22,0.81,0.97,18
2021-3-19/22:35:5,ozone,1,Auto,0,2,None,C4.5,203,98.07,4,1.93,0.96,0.03,0.13,6.94,26.35,207,0.98,0.02,0.98,0.98,0.98,0.96,1,0.99,670,79.29,175,20.71,0.13,0.21,0.44,42.14,87.91,845,0.79,0.14,0.97,0.79,0.86,0.24,0.81,0.97,73
2021-3-19/22:35:11,ozone,1,Auto,0,2,None,IB1,207,100,0,0,1,0,0,0.96,0.96,207,1,0,1,1,1,1,1,1,623,73.73,222,26.27,0.08,0.27,0.51,52.76,101.56,845,0.74,0.24,0.97,0.74,0.83,0.17,0.75,0.96,73
2021-3-19/22:35:8,ozone,1,Auto,0,2,None,Naive-Bayes,169,81.64,38,18.36,0.63,0.18,0.42,36.96,84.63,207,0.82,0.18,0.83,0.82,0.81,0.65,0.88,0.86,582,68.88,263,31.12,0.08,0.31,0.55,61.74,109.99,845,0.69,0.1,0.97,0.69,0.79,0.19,0.88,0.97,73
2021-3-19/22:35:14,ozone,1,Auto,0,2,None,SVM,190,91.79,17,8.21,0.84,0.08,0.29,16.43,57.32,207,0.92,0.08,0.92,0.92,0.92,0.84,0.92,0.88,702,83.08,143,16.92,0.17,0.17,0.41,33.69,81.9,845,0.83,0.1,0.97,0.83,0.89,0.29,0.87,0.97,73
2021-4-17/10:48:29,ozone,1,Auto,20,0,CFS,C4.5,3910,99.21,31,0.79,0.98,0.01,0.09,2.94,17.16,3941,0.99,0.01,0.99,0.99,0.99,0.98,1,1,762,90.18,83,9.82,0.16,0.1,0.31,20.34,61.92,845,0.9,0.51,0.96,0.9,0.93,0.2,0.75,0.97,27
2021-4-17/10:48:44,ozone,1,Auto,20,0,CFS,IB1,3941,100,0,0,1,0,0,0.05,0.05,3941,1,0,1,1,1,1,1,1,775,91.72,70,8.28,0.3,0.08,0.29,16.57,57.4,845,0.92,0.19,0.97,0.92,0.94,0.38,0.86,0.97,27
2021-4-17/10:48:32,ozone,1,Auto,20,0,CFS,Naive-Bayes,3360,85.26,581,14.74,0.7,0.15,0.38,29.92,75.28,3941,0.85,0.15,0.86,0.85,0.85,0.71,0.93,0.93,654,77.4,191,22.6,0.12,0.22,0.46,44.53,92.52,845,0.77,0.14,0.97,0.77,0.85,0.23,0.89,0.98,27
2021-4-17/10:48:48,ozone,1,Auto,20,0,CFS,SVM,3485,88.43,456,11.57,0.77,0.12,0.34,23.14,68.03,3941,0.88,0.12,0.89,0.88,0.88,0.77,0.88,0.84,727,86.04,118,13.96,0.21,0.14,0.37,27.86,74.54,845,0.86,0.1,0.98,0.86,0.91,0.33,0.88,0.97,27
2021-3-24/11:17:4,ozone,1,Auto,20,0,None,C4.5,916,99.37,25,0.63,0.99,0.01,0.08,2.32,15.23,3941,0.99,0.01,0.99,0.99,0.99,0.99,1,1,781,92.43,64,7.57,0.17,0.08,0.27,15.64,53.87,845,0.92,0.6,0.96,0.92,0.94,0.2,0.7,0.96,73
2021-3-24/11:17:31,ozone,1,Auto,20,0,None,IB1,941,100,0,0,1,0,0,0.05,0.05,3941,1,0,1,1,1,1,1,1,759,89.82,86,10.18,0.15,0.1,0.32,20.34,63.62,845,0.9,0.51,0.96,0.9,0.93,0.2,0.69,0.96,73
2021-3-24/11:17:8,ozone,1,Auto,20,0,None,Naive-Bayes,221,81.73,720,18.27,0.63,0.18,0.42,36.57,84.51,3941,0.82,0.18,0.83,0.82,0.82,0.65,0.89,0.86,617,73.02,228,26.98,0.09,0.27,0.51,53.58,102.71,845,0.73,0.19,0.97,0.73,0.82,0.18,0.84,0.97,73
2021-3-24/11:17:40,ozone,1,Auto,20,0,None,SVM,624,91.96,317,8.04,0.84,0.08,0.28,16.09,56.72,3941,0.92,0.08,0.92,0.92,0.92,0.84,0.92,0.89,741,87.69,104,12.31,0.22,0.12,0.35,24.55,69.98,845,0.88,0.14,0.97,0.88,0.92,0.33,0.87,0.97,73
2021-4-17/10:50:41,ozone,1,Auto,40,0,CFS,C4.5,4541,99.13,40,0.87,0.98,0.02,0.09,3.19,17.85,4581,0.99,0.01,0.99,0.99,0.99,0.98,1,1,777,91.95,68,8.05,0.18,0.08,0.28,16.64,55.09,845,0.92,0.56,0.96,0.92,0.94,0.21,0.62,0.96,27
2021-4-17/10:50:57,ozone,1,Auto,40,0,CFS,IB1,4581,100,0,0,1,0,0,0.04,0.04,4581,1,0,1,1,1,1,1,1,759,89.82,86,10.18,0.21,0.1,0.32,20.41,63.86,845,0.9,0.33,0.97,0.9,0.93,0.28,0.79,0.97,27
2021-4-17/10:50:44,ozone,1,Auto,40,0,CFS,Naive-Bayes,3913,85.42,668,14.58,0.71,0.15,0.37,29.44,74.51,4581,0.85,0.15,0.86,0.85,0.85,0.71,0.93,0.93,661,78.22,184,21.78,0.12,0.22,0.46,43.21,91.26,845,0.78,0.14,0.97,0.78,0.86,0.23,0.9,0.98,27
2021-4-17/10:51:2,ozone,1,Auto,40,0,CFS,SVM,4043,88.26,538,11.74,0.77,0.12,0.34,23.49,68.54,4581,0.88,0.12,0.88,0.88,0.88,0.77,0.88,0.84,721,85.33,124,14.67,0.2,0.15,0.38,29.38,76.69,845,0.85,0.1,0.98,0.85,0.9,0.32,0.88,0.97,27
2021-3-16/22:7:52,ozone,1,Auto,40,0,None,C4.5,546,99.24,35,0.76,0.98,0.01,0.08,2.7,16.43,4581,0.99,0.01,0.99,0.99,0.99,0.98,1,1,776,91.83,69,8.17,0.12,0.09,0.28,17.23,56.64,845,0.92,0.7,0.96,0.92,0.94,0.13,0.43,0.95,73
2021-3-16/22:8:24,ozone,1,Auto,40,0,None,IB1,581,100,0,0,1,0,0,0.04,0.04,4581,1,0,1,1,1,1,1,1,763,90.3,82,9.7,0.16,0.1,0.31,19.46,62.35,845,0.9,0.51,0.96,0.9,0.93,0.21,0.69,0.96,73
